# Pathway	SRR579291_Coverage
PWY-6897: thiamin salvage II	0.0000013071
PWY-6897: thiamin salvage II|g__Escherichia.s__Escherichia_coli	0.6074218677
PWY-2723: trehalose degradation V	0.0000024072
PWY-6892: thiazole biosynthesis I (E. coli)	0.0000001051
GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff	0.0000000060
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)	0.0001614169
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)|g__Anaerostipes.s__Anaerostipes_hadrus	0.6919135931
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0.3044294519
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	0.0000333718
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Streptococcus.s__Streptococcus_thermophilus	0.1949806944
PWY-7254: TCA cycle VII (acetate-producers)	0.0000005454
PWY-7254: TCA cycle VII (acetate-producers)|g__Escherichia.s__Escherichia_coli	0.6071907601
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	0.0000004014
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)|g__Escherichia.s__Escherichia_coli	0.6227114939
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	0.0000030039
PWY-6612: superpathway of tetrahydrofolate biosynthesis	0.0000001575
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I	0.0000256348
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I|g__Escherichia.s__Escherichia_coli	0.8599361423
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	0.0000004014
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)|g__Escherichia.s__Escherichia_coli	0.6227114939
PWY-5723: Rubisco shunt	0.0000000140
PWY-4041: &gamma;-glutamyl cycle	0.0000011133
PWY-4041: &gamma;-glutamyl cycle|g__Escherichia.s__Escherichia_coli	0.7816638722
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	0.0000017149
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	0.0000024071
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation|g__Escherichia.s__Escherichia_coli	0.4583304249
COLANSYN-PWY: colanic acid building blocks biosynthesis	0.0000000817
PWY-5173: superpathway of acetyl-CoA biosynthesis	0.0000043032
PWY-5173: superpathway of acetyl-CoA biosynthesis|g__Escherichia.s__Escherichia_coli	0.5982882337
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	0.0000002366
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Escherichia.s__Escherichia_coli	0.6849515835
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	0.0000000077
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)	0.0000001833
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)|g__Escherichia.s__Escherichia_coli	0.6544272420
PWY-6891: thiazole biosynthesis II (Bacillus)	0.0000000841
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	0.0000000037
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	0.0000001773
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|g__Escherichia.s__Escherichia_coli	0.6012943727
PWY-6608: guanosine nucleotides degradation III	0.0000001893
PWY-6608: guanosine nucleotides degradation III|g__Escherichia.s__Escherichia_coli	0.6910499746
GLYOXYLATE-BYPASS: glyoxylate cycle	0.0000013143
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Escherichia.s__Escherichia_coli	0.6075288772
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	0.0000000006
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation	0.0000000014
GLUCONEO-PWY: gluconeogenesis I	0.0000000000
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	0.0000000002
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	0.0000000044
PWY-5690: TCA cycle II (plants and fungi)	0.0000000212
PWY-5690: TCA cycle II (plants and fungi)|g__Escherichia.s__Escherichia_coli	0.5338033267
PWY-5838: superpathway of menaquinol-8 biosynthesis I	0.0000000002
P42-PWY: incomplete reductive TCA cycle	0.0000000247
PWY-5897: superpathway of menaquinol-11 biosynthesis	0.0000000002
PWY-5898: superpathway of menaquinol-12 biosynthesis	0.0000000002
PWY-5899: superpathway of menaquinol-13 biosynthesis	0.0000000002
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis	0.0000000001
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	0.0000000001
PWY66-399: gluconeogenesis III	0.0000000000
P161-PWY: acetylene degradation	0.0000000035
FAO-PWY: fatty acid &beta;-oxidation I	0.0000000007
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	0.0000000065
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	0.0000000000
PWY-6305: putrescine biosynthesis IV	0.0000000220
PWY-6305: putrescine biosynthesis IV|g__Blautia.s__Ruminococcus_obeum	0.3897274064
PWY-6305: putrescine biosynthesis IV|g__Escherichia.s__Escherichia_coli	0.3427180294
PWY-6113: superpathway of mycolate biosynthesis	0.0000000000
PWY-5971: palmitate biosynthesis II (bacteria and plants)	0.0000000000
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	0.0000000000
PWY-5136: fatty acid &beta;-oxidation II (peroxisome)	0.0000000006
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	0.0000000000
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|g__Escherichia.s__Escherichia_coli	0.4462539426
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	0.0000000000
PWY-7286: 7-(3-amino-3-carboxypropyl)-wyosine biosynthesis	0.0000000083
PWY-5692: allantoin degradation to glyoxylate II	0.0000000158
PWY-5705: allantoin degradation to glyoxylate III	0.0000000158
URDEGR-PWY: superpathway of allantoin degradation in plants	0.0000000158
FASYN-ELONG-PWY: fatty acid elongation -- saturated	0.0000000000
PWY-4702: phytate degradation I	0.0000000400
PWY-4702: phytate degradation I|g__Escherichia.s__Escherichia_coli	0.5091556931
PWY-5177: glutaryl-CoA degradation	0.0000000002
PWYG-321: mycolate biosynthesis	0.0000000000
PWY-7664: oleate biosynthesis IV (anaerobic)	0.0000000000
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	0.0000000000
SO4ASSIM-PWY: sulfate reduction I (assimilatory)	0.0000000003
SO4ASSIM-PWY: sulfate reduction I (assimilatory)|g__Escherichia.s__Escherichia_coli	0.4646907380
PWY0-41: allantoin degradation IV (anaerobic)	0.0000000017
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	0.0000000001
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I|g__Escherichia.s__Escherichia_coli	0.3664844086
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation	0.0000000001
PWY-7446: sulfoglycolysis	0.0000000044
PWY-7446: sulfoglycolysis|g__Escherichia.s__Escherichia_coli	0.4707949148
PWY0-862: (5Z)-dodec-5-enoate biosynthesis	0.0000000000
PWY-5863: superpathway of phylloquinol biosynthesis	0.0000000001
PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	0.0000000001
PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I	0.0000000001
PWY-7315: dTDP-N-acetylthomosamine biosynthesis	0.0000000000
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	0.0000000000
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Escherichia.s__Escherichia_coli	0.2725695170
GALACTUROCAT-PWY: D-galacturonate degradation I	0.0000000000
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Escherichia.s__Escherichia_coli	0.3572415466
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	0.0000000000
ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	0.0000000001
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation	0.0000000001
ORNDEG-PWY: superpathway of ornithine degradation	0.0000000001
ORNDEG-PWY: superpathway of ornithine degradation|g__Escherichia.s__Escherichia_coli	0.3263231710
PWY0-1338: polymyxin resistance	0.0000000000
PWY0-1338: polymyxin resistance|g__Escherichia.s__Escherichia_coli	0.3185375456
AST-PWY: L-arginine degradation II (AST pathway)	0.0000000000
AST-PWY: L-arginine degradation II (AST pathway)|g__Escherichia.s__Escherichia_coli	0.2985990308
GLUCARDEG-PWY: D-glucarate degradation I	0.0000000000
GLUCARDEG-PWY: D-glucarate degradation I|g__Escherichia.s__Escherichia_coli	0.1637799649
