# Pathway	SRR579291_Abundance
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)|g__Escherichia.s__Escherichia_coli	2.6116152402
PWY-5484: glycolysis II (from fructose 6-phosphate)	4.5277615168
PWY-6897: thiamin salvage II	4.4620756414
PWY-6897: thiamin salvage II|g__Escherichia.s__Escherichia_coli	1.9823525307
PWY-2723: trehalose degradation V	4.4415125526
PWY-6892: thiazole biosynthesis I (E. coli)	4.4377258304
GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff	4.4121844082
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)	4.4014943544
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)|g__Anaerostipes.s__Anaerostipes_hadrus	2.8506518807
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0.9164981625
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	4.3782431205
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Streptococcus.s__Streptococcus_thermophilus	3.8756655378
PWY-7254: TCA cycle VII (acetate-producers)	4.3672980256
PWY-7254: TCA cycle VII (acetate-producers)|g__Escherichia.s__Escherichia_coli	2.0384327607
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	4.3455304759
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)|g__Escherichia.s__Escherichia_coli	2.1620993965
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	4.2995957752
PWY-6612: superpathway of tetrahydrofolate biosynthesis	4.2213129488
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I	4.2102772892
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I|g__Escherichia.s__Escherichia_coli	4.2102772892
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	4.2003930128
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)|g__Escherichia.s__Escherichia_coli	2.1620993965
PWY-5723: Rubisco shunt	4.1832008862
PWY-4041: &gamma;-glutamyl cycle	4.1735599694
PWY-4041: &gamma;-glutamyl cycle|g__Escherichia.s__Escherichia_coli	3.4168996925
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	4.0285279812
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	3.9654432222
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation|g__Escherichia.s__Escherichia_coli	1.3186835010
COLANSYN-PWY: colanic acid building blocks biosynthesis	3.9552313172
PWY-5173: superpathway of acetyl-CoA biosynthesis	3.8352112008
PWY-5173: superpathway of acetyl-CoA biosynthesis|g__Escherichia.s__Escherichia_coli	1.9301493238
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	3.7854622972
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Escherichia.s__Escherichia_coli	2.4812134340
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	3.7390322545
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)	3.6445351700
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)|g__Escherichia.s__Escherichia_coli	2.2379122359
PWY-6891: thiazole biosynthesis II (Bacillus)	3.6300012607
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	3.5467453642
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	3.2919097640
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|g__Escherichia.s__Escherichia_coli	1.9952664434
PWY-6608: guanosine nucleotides degradation III	3.2242741210
PWY-6608: guanosine nucleotides degradation III|g__Escherichia.s__Escherichia_coli	2.5402559339
GLYOXYLATE-BYPASS: glyoxylate cycle	3.1600278827
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Escherichia.s__Escherichia_coli	1.9934213032
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	2.8881970287
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation	2.8598272222
GLUCONEO-PWY: gluconeogenesis I	2.8548946677
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	2.6892936158
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	2.6846805212
PWY-5690: TCA cycle II (plants and fungi)	2.6732945206
PWY-5690: TCA cycle II (plants and fungi)|g__Escherichia.s__Escherichia_coli	1.6726765741
PWY-5838: superpathway of menaquinol-8 biosynthesis I	2.5920301541
P42-PWY: incomplete reductive TCA cycle	2.5580697518
PWY-5897: superpathway of menaquinol-11 biosynthesis	2.4641651490
PWY-5898: superpathway of menaquinol-12 biosynthesis	2.4641651490
PWY-5899: superpathway of menaquinol-13 biosynthesis	2.4641651490
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis	2.4215388359
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	2.3878499796
PWY66-399: gluconeogenesis III	2.3084282109
P161-PWY: acetylene degradation	2.2675711913
FAO-PWY: fatty acid &beta;-oxidation I	2.2105883356
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	2.1873069247
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	2.1083615830
PWY-6305: putrescine biosynthesis IV	2.0924155340
PWY-6305: putrescine biosynthesis IV|g__Blautia.s__Ruminococcus_obeum	1.1361156709
PWY-6305: putrescine biosynthesis IV|g__Escherichia.s__Escherichia_coli	0.9037669142
PWY-6113: superpathway of mycolate biosynthesis	2.0883691937
PWY-5971: palmitate biosynthesis II (bacteria and plants)	2.0381045709
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	2.0368437153
PWY-5136: fatty acid &beta;-oxidation II (peroxisome)	1.9407962033
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	1.8574922879
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|g__Escherichia.s__Escherichia_coli	1.2917073339
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	1.8418261572
PWY-7286: 7-(3-amino-3-carboxypropyl)-wyosine biosynthesis	1.7861182917
PWY-5692: allantoin degradation to glyoxylate II	1.7612960586
PWY-5705: allantoin degradation to glyoxylate III	1.7612960586
URDEGR-PWY: superpathway of allantoin degradation in plants	1.7612960586
FASYN-ELONG-PWY: fatty acid elongation -- saturated	1.7445717404
PWY-4702: phytate degradation I	1.6473835882
PWY-4702: phytate degradation I|g__Escherichia.s__Escherichia_coli	1.5070210122
PWY-5177: glutaryl-CoA degradation	1.5914267454
PWYG-321: mycolate biosynthesis	1.5718031597
PWY-7664: oleate biosynthesis IV (anaerobic)	1.5445294461
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	1.5276244569
SO4ASSIM-PWY: sulfate reduction I (assimilatory)	1.4394617612
SO4ASSIM-PWY: sulfate reduction I (assimilatory)|g__Escherichia.s__Escherichia_coli	1.3686312891
PWY0-41: allantoin degradation IV (anaerobic)	1.4045242196
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	1.3948976780
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I|g__Escherichia.s__Escherichia_coli	0.9815653456
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation	1.3717899911
PWY-7446: sulfoglycolysis	1.3525050202
PWY-7446: sulfoglycolysis|g__Escherichia.s__Escherichia_coli	1.3525050202
PWY0-862: (5Z)-dodec-5-enoate biosynthesis	1.3397053603
PWY-5863: superpathway of phylloquinol biosynthesis	1.2865699602
PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	1.2851683022
PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I	1.2851683022
PWY-7315: dTDP-N-acetylthomosamine biosynthesis	1.2183839441
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	1.1442998144
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Escherichia.s__Escherichia_coli	0.6960775249
GALACTUROCAT-PWY: D-galacturonate degradation I	1.1427622116
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Escherichia.s__Escherichia_coli	0.9699314734
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	1.0691164254
ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	1.0440437763
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation	1.0440437763
ORNDEG-PWY: superpathway of ornithine degradation	0.8503276337
ORNDEG-PWY: superpathway of ornithine degradation|g__Escherichia.s__Escherichia_coli	0.8503276337
PWY0-1338: polymyxin resistance	0.8303110990
PWY0-1338: polymyxin resistance|g__Escherichia.s__Escherichia_coli	0.8303110990
AST-PWY: L-arginine degradation II (AST pathway)	0.7694858047
AST-PWY: L-arginine degradation II (AST pathway)|g__Escherichia.s__Escherichia_coli	0.7694858047
GLUCARDEG-PWY: D-glucarate degradation I	0.4016906689
GLUCARDEG-PWY: D-glucarate degradation I|g__Escherichia.s__Escherichia_coli	0.4016906689
